Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
11587,10.286015,-46.871281,87.344925,-0.1748047,0.1264648,1.146973,15.88916,15.97754,15.45996
11589,-42.618961,-1.857995,95.179153,-0.1748047,0.1147461,1.166992,15.88916,15.97754,15.45996
11591,-10.97558,15.112971,57.367996,-0.1469727,0.1459961,1.209961,15.90479,15.98975,15.45703
11593,-51.1236,12.527102,30.609034,-0.1748047,0.1420898,1.209961,15.90479,15.98975,15.45703
11595,-41.73785,0.421401,19.6143,-0.1274414,0.1264648,1.249512,15.90479,15.98975,15.45703
11598,-49.399685,31.585918,62.080025,-0.1547852,0.1499023,1.233887,15.90479,15.98975,15.45703
11600,-64.187027,32.045628,52.981594,-0.1669922,0.1381836,1.273438,15.90723,15.99951,15.45459
11602,-53.019905,14.653261,68.037102,-0.1865234,0.1147461,1.222168,15.90723,15.99951,15.45459
11604,-49.265606,14.385097,61.869324,-0.1865234,0.1225586,1.257324,15.90723,15.99951,15.45459
11606,-38.213406,-19.403599,78.801979,-0.1982422,0.1616211,1.289063,15.89453,15.99951,15.45703
11608,-21.817078,-59.704857,55.912247,-0.2338867,0.1933594,1.344238,15.89453,15.99951,15.45703
11610,3.122198,-35.972321,105.273628,-0.2143555,0.1655273,1.399414,15.89453,15.99951,15.45703
11612,-20.093164,-57.291378,92.880608,-0.253418,0.1616211,1.379883,15.9126,15.99951,15.45166
11614,2.949807,1.589831,77.461159,-0.28125,0.1538086,1.379883,15.9126,15.99951,15.45166
11616,-1.992077,-27.429373,95.294083,-0.3046875,0.1655273,1.359863,15.9126,15.99951,15.45166
11618,24.594494,26.050241,86.425507,-0.2851563,0.1499023,1.383789,15.9126,15.99951,15.45166
11620,-13.848768,0.019155,89.317848,-0.2573242,0.1616211,1.391602,15.91553,15.99951,15.43359
11622,-17.813768,-17.832924,97.707565,-0.2573242,0.1694336,1.383789,15.91553,15.99951,15.43359
11624,-34.727272,-6.435942,89.528549,-0.2456055,0.1889648,1.427246,15.91553,15.99951,15.43359
11626,-24.881811,2.298551,89.930801,-0.253418,0.1889648,1.478516,15.91553,15.99951,15.44385
11630,-13.676377,-30.245096,60.777512,-0.253418,0.2207031,1.442871,15.91553,15.99951,15.44385
11633,-1.896304,-65.547005,76.388504,-0.2495117,0.1933594,1.478516,15.91553,15.99951,15.44385
11635,0.344783,-27.774155,78.035797,-0.3364258,0.1850586,1.490234,15.91553,15.99951,15.44385
11637,-0.325628,-30.972971,83.705559,-0.3208008,0.1933594,1.553223,15.9126,15.99951,15.43359
11639,-63.784782,3.543599,95.772949,-0.296875,0.2324219,1.541504,15.9126,15.99951,15.43359
11641,-62.980289,16.779421,97.075462,-0.2612305,0.2441406,1.581055,15.9126,15.99951,15.43359
11643,-40.339565,-24.268866,91.022614,-0.2573242,0.2597656,1.541504,15.92334,15.99951,15.44385
11645,-30.685652,-39.132828,94.163963,-0.2495117,0.2480469,1.553223,15.92334,15.99951,15.44385
11647,-25.801231,-19.1929,95.98365,-0.2495117,0.2402344,1.51416,15.92334,15.99951,15.44385
11649,-25.284058,-5.937923,85.27623,-0.237793,0.2324219,1.509766,15.92334,15.99951,15.43359
11651,8.504638,-16.530411,65.949249,-0.1826172,0.2558594,1.462891,15.92334,15.99951,15.43359
11653,13.561449,-74.415581,80.966454,-0.1826172,0.2910156,1.431152,15.92334,15.99951,15.43359
11655,0.938575,-32.677731,64.685051,-0.1669922,0.2636719,1.40332,15.92334,15.99951,15.43359
11657,-2.815725,-28.71273,75.756401,-0.1430664,0.2675781,1.340332,15.92334,15.99951,15.44385
11659,46.622272,-43.595844,71.619011,-0.1391602,0.3105469,1.344238,15.92334,15.99951,15.44385
11661,34.344181,-33.194904,31.030436,-0.1508789,0.3027344,1.33252,15.92334,15.99951,15.44385
11663,32.218021,-35.665848,31.356064,-0.1313477,0.2988281,1.352051,15.94678,15.99951,15.44141
11666,13.906232,-60.873287,49.725315,-0.1508789,0.3417969,1.336426,15.94678,15.99951,15.44141
11668,16.970966,-27.410217,51.9664,-0.09960938,0.3222656,1.328613,15.94678,15.99951,15.44141
11670,1.819686,-53.805241,68.918213,-0.1313477,0.3735352,1.289063,15.94189,15.99951,15.45459
11672,-17.813768,-58.651352,73.09391,-0.1235352,0.3500977,1.292969,15.94189,15.99951,15.45459
11674,-27.237827,-50.45319,86.770294,-0.1391602,0.3339844,1.296875,15.94189,15.99951,15.45459
11676,-32.696884,-11.492754,86.25312,-0.1430664,0.3144531,1.336426,15.94189,15.99951,15.45459
11678,-9.136739,-5.401594,94.278893,-0.1630859,0.3300781,1.340332,15.93896,15.99951,15.45996
11680,-8.562101,6.321014,60.18372,-0.1547852,0.3144531,1.37207,15.93896,15.99951,15.45996
11682,-0.383092,-34.554878,40.358719,-0.1630859,0.3261719,1.391602,15.93896,15.99951,15.45996
11684,-19.844154,-21.644686,58.459808,-0.1826172,0.2910156,1.368164,15.93359,15.99951,15.45459
11686,-10.400942,-12.239782,54.782127,-0.2021484,0.2988281,1.375977,15.93359,15.99951,15.45459
11688,-42.542343,-30.111015,75.947945,-0.237793,0.3222656,1.340332,15.93359,15.99951,15.45459
11690,-11.243744,-14.116933,77.097221,-0.222168,0.2949219,1.320801,15.93359,15.99951,15.45459
11692,-36.029781,-23.177053,50.031788,-0.2060547,0.3261719,1.277344,15.92871,15.99707,15.45459
11694,-52.445267,22.12355,48.0014,-0.2021484,0.3183594,1.296875,15.92871,15.99707,15.45459
11696,-50.280796,29.727922,50.261642,-0.1904297,0.3027344,1.265625,15.92871,15.99707,15.45459
11699,-44.553574,13.216667,61.696934,-0.09960938,0.3027344,1.292969,15.92871,15.99707,15.45459
11701,-44.611038,10.324324,48.882511,-0.1235352,0.2988281,1.214355,15.92871,15.99707,15.45459
11703,-9.902923,14.749034,54.226643,-0.1391602,0.3105469,1.226074,15.92871,15.99707,15.45459
11705,-35.914856,-38.807198,88.340965,-0.1235352,0.2949219,1.253418,15.93359,15.97021,15.47021
11707,-56.046329,-22.391716,76.809906,-0.1547852,0.3027344,1.226074,15.93359,15.97021,15.47021
11709,-38.232559,-70.776207,104.392517,-0.1748047,0.2792969,1.241699,15.93359,15.97021,15.47021
11711,-13.197513,-106.959229,107.667946,-0.1748047,0.3183594,1.166992,15.93359,15.97021,15.47021
11713,0.287319,-27.735846,86.425507,-0.1904297,0.2597656,1.150879,15.93652,15.95361,15.47559
11715,6.30186,0.478865,57.923477,-0.1630859,0.2597656,1.170898,15.93652,15.95361,15.47559
11717,23.694227,-71.695625,81.866714,-0.1547852,0.2675781,1.072266,15.93652,15.95361,15.47559
11719,5.803841,-12.086546,30.398335,-0.1708984,0.2363281,1.076172,15.93115,15.94141,15.47559
11721,-3.04558,-26.778116,53.939323,-0.1547852,0.2441406,1.060059,15.93115,15.94141,15.47559
11723,16.492102,-42.69558,52.272877,-0.1352539,0.2753906,1.036621,15.93115,15.94141,15.47559
11725,12.009928,12.086546,41.776161,-0.1274414,0.2597656,1.020996,15.93115,15.94141,15.47559
11727,-13.254976,-19.461063,66.274879,-0.1391602,0.2636719,0.9931641,15.93115,15.92676,15.47314
11729,-5.037657,-78.840294,85.180458,-0.1391602,0.2792969,0.9892578,15.93115,15.92676,15.47314
11732,-16.932657,-56.582657,71.925484,-0.1113281,0.2675781,0.9775391,15.93115,15.92676,15.47314
11734,1.41744,-29.287367,59.340919,-0.1352539,0.2558594,0.9814453,15.93115,15.90479,15.49121
11736,12.14401,-49.95517,63.152683,-0.1352539,0.2832031,0.9614258,15.93115,15.90479,15.49121
11738,18.771498,-46.890434,59.628239,-0.1113281,0.2714844,0.9736328,15.93115,15.90479,15.49121
11740,20.0357,-44.419495,73.381233,-0.1113281,0.2519531,0.9575195,15.93115,15.89502,15.49414
11742,23.790001,-96.270966,102.821838,-0.1196289,0.2519531,0.90625,15.93115,15.89502,15.49414
11744,-0.555483,-84.26104,74.089951,-0.1035156,0.2753906,0.918457,15.93115,15.89502,15.49414
11746,42.40826,-75.411621,75.469086,-0.1196289,0.2558594,0.9101563,15.93115,15.89502,15.49414
11748,49.399685,-72.289421,57.310532,-0.1274414,0.2675781,0.9379883,15.92871,15.8877,15.49951
11750,46.756351,-90.735291,62.175797,-0.1274414,0.2480469,0.9418945,15.92871,15.8877,15.49951
11752,25.724613,-71.982948,76.101181,-0.1313477,0.2714844,0.9575195,15.92871,15.8877,15.49951
11754,27.199518,-83.763023,99.603867,-0.1313477,0.2753906,0.9023438,15.94189,15.88037,15.50439
11756,3.907536,12.584565,108.472443,-0.1586914,0.2363281,0.8984375,15.94189,15.88037,15.50439
11758,10.01785,3.888382,80.717438,-0.1352539,0.2441406,0.8710938,15.94189,15.88037,15.50439
11760,-25.245749,-73.41954,104.162659,-0.1274414,0.2167969,0.8632813,15.94189,15.88037,15.50439
11763,-3.352053,-49.878551,94.087341,-0.1157227,0.2167969,0.8115234,15.94189,15.88037,15.50439
11766,13.752995,-41.776161,74.702896,-0.1352539,0.2246094,0.7841797,15.94189,15.88037,15.50439
11768,20.78273,-25.092512,78.801979,-0.1352539,0.2480469,0.7685547,15.94189,15.88037,15.50439
11770,6.129469,30.934662,39.994781,-0.1313477,0.2402344,0.7329102,15.93896,15.83691,15.51514
11772,1.091812,-4.88442,40.128864,-0.08789063,0.2363281,0.7172852,15.93896,15.83691,15.51514
11774,18.560797,-18.216015,53.288067,-0.08007813,0.2597656,0.7089844,15.93896,15.83691,15.51514
11776,61.045677,-21.797922,39.937321,-0.08007813,0.2441406,0.7172852,15.93652,15.83936,15.53369
11778,46.009323,-10.841497,28.233866,-0.07226563,0.2675781,0.7485352,15.93652,15.83936,15.53369
11780,23.291981,-56.410267,48.307877,-0.1196289,0.2597656,0.7089844,15.93652,15.83936,15.53369
11782,4.003309,-18.790653,57.329685,-0.1074219,0.2558594,0.6972656,15.93652,15.83936,15.53369
11784,-9.060121,66.294037,45.549614,-0.1035156,0.2285156,0.7011719,15.94678,15.82471,15.53369
11786,-17.583914,2.58587,57.540386,-0.1035156,0.2324219,0.6972656,15.94678,15.82471,15.53369
11788,-7.68099,-9.117584,59.704857,-0.1586914,0.2402344,0.7524414,15.94678,15.82471,15.53369
11790,-5.171739,-6.723261,37.370605,-0.1352539,0.2441406,0.7211914,15.94189,15.8125,15.53613
11792,9.864614,1.321667,39.573383,-0.1469727,0.2480469,0.7485352,15.94189,15.8125,15.53613
11794,36.297947,-31.585918,53.153988,-0.1352539,0.2207031,0.7724609,15.94189,15.8125,15.53613
11796,22.679033,-69.933403,96.845604,-0.1547852,0.2207031,0.7329102,15.93652,15.80518,15.53857
11799,-8.351401,-51.602463,69.492851,-0.1430664,0.2480469,0.7211914,15.93652,15.80518,15.53857
11801,-9.826304,-58.095871,72.691666,-0.1547852,0.2128906,0.7368164,15.93652,15.80518,15.53857
11803,-40.205482,-86.157341,110.713531,-0.1630859,0.2519531,0.7290039,15.93652,15.80518,15.53857
11805,-40.818432,-65.48954,132.741302,-0.1787109,0.2089844,0.7011719,15.93652,15.81494,15.54688
11807,1.264203,-6.474251,88.992226,-0.1586914,0.2480469,0.6855469,15.93652,15.81494,15.54688
11809,16.549566,-17.277439,89.643478,-0.1982422,0.2363281,0.6738281,15.93652,15.81494,15.54688
11811,-16.281401,-49.514614,107.38063,-0.2060547,0.2363281,0.6777344,15.93359,15.79541,15.55176
11813,2.08785,-17.756304,74.53051,-0.1826172,0.2050781,0.6616211,15.93359,15.79541,15.55176
11815,14.251015,-29.91947,42.101788,-0.1787109,0.2011719,0.6538086,15.93359,15.79541,15.55176
11817,25.897005,-32.198864,64.225342,-0.1943359,0.1972656,0.6499023,15.93359,15.79541,15.55176
11819,51.468384,-40.033092,50.165871,-0.1630859,0.2089844,0.6538086,15.93115,15.80273,15.54688
11821,51.640774,-93.167923,62.731281,-0.1547852,0.1889648,0.6264648,15.93115,15.80273,15.54688
11823,47.177753,-61.792706,58.268261,-0.1196289,0.1850586,0.6147461,15.93115,15.80273,15.54688
11825,9.366594,-50.529808,70.948601,-0.1074219,0.2089844,0.5869141,15.93115,15.80273,15.54688
11827,2.202778,-38.634808,63.631546,-0.09179688,0.2011719,0.6264648,15.93115,15.80273,15.54688
11829,37.083286,-2.719952,22.238478,-0.1074219,0.2011719,0.5634766,15.93115,15.80273,15.54688
11832,29.363985,-18.867271,24.958429,-0.1430664,0.2207031,0.5551758,15.94678,15.78809,15.55713
11834,1.283358,-28.559494,57.655315,-0.1274414,0.2050781,0.5791016,15.94678,15.78809,15.55713
11836,10.764879,-39.822392,75.085991,-0.1313477,0.1972656,0.5830078,15.94678,15.78809,15.55713
11838,-22.449179,-45.99017,117.953964,-0.1547852,0.2402344,0.5634766,15.94678,15.78809,15.55713
11840,-7.489445,-95.523941,90.026573,-0.1274414,0.2246094,0.5512695,15.93652,15.7832,15.55176
11842,-6.435942,-40.550266,99.354858,-0.1430664,0.2324219,0.559082,15.93652,15.7832,15.55176
11844,33.041668,-40.990822,89.471085,-0.1391602,0.2050781,0.5830078,15.93652,15.7832,15.55176
11846,-5.478213,-90.17981,87.536476,-0.1547852,0.1850586,0.559082,15.93359,15.77588,15.55713
11848,-4.539638,-74.319809,84.529205,-0.1157227,0.2285156,0.5791016,15.93359,15.77588,15.55713
11850,11.93331,-100.46582,64.934059,-0.1113281,0.2363281,0.5791016,15.93359,15.77588,15.55713
11852,23.100435,-67.711472,82.192345,-0.1113281,0.2011719,0.5947266,15.93359,15.77588,15.55713
11854,5.899613,-107.476402,74.262344,-0.07617188,0.2402344,0.5830078,15.94434,15.77832,15.5625
11856,30.972971,-97.247849,80.3535,-0.09179688,0.2324219,0.5473633,15.94434,15.77832,15.5625
11858,-1.532367,-42.599808,71.197609,-0.09960938,0.2324219,0.543457,15.94434,15.77832,15.5625
11860,3.792609,-53.498768,59.532463,-0.07617188,0.2246094,0.5039063,15.92578,15.78076,15.55713
11862,9.749686,-76.65667,66.389809,-0.07617188,0.2050781,0.456543,15.92578,15.78076,15.55713
11865,3.352053,-29.574686,42.657272,-0.07226563,0.2285156,0.5161133,15.92578,15.78076,15.55713
11867,-14.90227,-46.890434,50.912899,-0.05615234,0.2480469,0.484375,15.93652,15.78076,15.5625
11869,-16.760265,-5.803841,34.899662,-0.04443359,0.2402344,0.4804688,15.93652,15.78076,15.5625
11871,-27.9657,5.344131,38.577343,-0.04833984,0.2753906,0.4726563,15.93652,15.78076,15.5625
11873,-13.465676,-34.650654,42.140099,-0.04833984,0.2636719,0.46875,15.93652,15.78076,15.5625
11875,-30.647343,-2.605024,51.545002,-0.08007813,0.2402344,0.4882813,15.94434,15.7832,15.55713
11877,-39.956474,-11.147971,36.738503,-0.06445313,0.2558594,0.4726563,15.94434,15.7832,15.55713
11879,-28.521183,-54.743816,37.926086,-0.08007813,0.2558594,0.5161133,15.94434,15.7832,15.55713
11881,-1.972923,-31.969009,53.096523,-0.07226563,0.2167969,0.5356445,15.94189,15.79297,15.55469
11883,-41.488842,-9.998695,25.360676,-0.1035156,0.2402344,0.6186523,15.94189,15.79297,15.55469
11885,-44.170483,19.939928,22.640724,-0.1313477,0.2050781,0.6064453,15.94189,15.79297,15.55469
11887,-14.116933,28.923429,32.601112,-0.1630859,0.2558594,0.6577148,15.94189,15.79297,15.55469
11889,-14.576643,41.910244,34.593189,-0.1904297,0.2441406,0.6777344,15.94189,15.79297,15.55469
11891,-34.037704,-23.770845,26.950508,-0.1943359,0.2480469,0.6816406,15.94189,15.79297,15.55469
11893,-34.688961,-26.854734,57.674469,-0.253418,0.2910156,0.7250977,15.94189,15.79297,15.55469
11897,6.129469,76.024567,33.941933,-0.2773438,0.2324219,0.6933594,15.94971,15.80029,15.55469
11900,6.186933,15.093817,47.177753,-0.2890625,0.1850586,0.7250977,15.94971,15.80029,15.55469
11902,-22.698189,-35.64669,55.9314,-0.28125,0.2246094,0.7563477,15.94971,15.80029,15.55469
11904,-23.790001,-75.162613,41.948551,-0.2695313,0.2558594,0.7841797,15.95752,15.81738,15.54932
11906,-8.408865,-110.464516,79.970413,-0.2573242,0.2675781,0.7685547,15.95752,15.81738,15.54932
11908,-1.704759,-108.127655,95.504784,-0.2143555,0.2714844,0.7724609,15.95752,15.81738,15.54932
11910,-7.68099,-60.50935,31.854082,-0.1430664,0.2753906,0.6933594,15.95752,15.81738,15.54932
11912,-12.220628,-52.349495,24.632803,-0.1196289,0.2871094,0.7329102,15.95996,15.81982,15.5415
11914,-5.650604,-92.995529,58.344879,-0.09570313,0.3183594,0.6699219,15.95996,15.81982,15.5415
11916,-2.011232,-109.909035,67.117683,-0.04833984,0.3657227,0.6777344,15.95996,15.81982,15.5415
11918,-20.28471,-51.736546,51.085289,0.002441406,0.3540039,0.6459961,15.96289,15.83203,15.53369
11920,14.729879,-14.576643,55.816475,-0.01708984,0.3657227,0.6699219,15.96289,15.83203,15.53369
11922,10.745725,-44.840893,37.830315,-0.04833984,0.4125977,0.6660156,15.96289,15.83203,15.53369
11924,-2.758261,-9.366594,28.329638,-0.06445313,0.3774414,0.7011719,15.95996,15.82959,15.54395
11926,-38.76889,-37.523842,51.832321,-0.09570313,0.3969727,0.7524414,15.95996,15.82959,15.54395
11928,-33.443913,-35.186981,53.13483,-0.1196289,0.3930664,0.7919922,15.95996,15.82959,15.54395
11930,-25.092512,1.206739,45.223988,-0.265625,0.4282227,0.8867188,15.95996,15.82959,15.54395
11933,-25.437296,-18.101088,82.000801,-0.2060547,0.4360352,0.9658203,15.96777,15.84375,15.52832
11935,-64.646744,-60.279495,74.224037,-0.2773438,0.3105469,1.020996,15.96777,15.84375,15.52832
11937,-78.418892,17.717995,96.30928,-0.2573242,0.4047852,1.013184,15.96777,15.84375,15.52832
11939,-78.552971,89.949951,76.963142,-0.2612305,0.3735352,1.068359,15.9707,15.85596,15.52539
11941,-5.688913,97.630943,35.282753,-0.28125,0.3735352,1.119629,15.9707,15.85596,15.52539
11943,11.569372,44.266258,76.809906,-0.2929688,0.3930664,1.135254,15.9707,15.85596,15.52539
11945,4.309783,16.645338,53.958481,-0.3520508,0.3969727,1.154785,15.9707,15.85596,15.52539
11947,27.601763,-3.466981,60.720051,-0.2851563,0.3891602,1.154785,15.97607,15.87305,15.52051
11949,-6.570024,-9.424058,80.104492,-0.3129883,0.3891602,1.131348,15.97607,15.87305,15.52051
11951,22.315098,6.435942,106.365433,-0.3168945,0.4165039,1.150879,15.97607,15.87305,15.52051
11953,25.533068,-9.404903,74.338959,-0.296875,0.4360352,1.170898,15.97607,15.87305,15.52051
11955,-14.174397,18.69488,123.164009,-0.324707,0.4360352,1.218262,15.97607,15.87305,15.52051
11957,-28.195557,-30.972971,114.621063,-0.3085938,0.4907227,1.182617,15.97607,15.87305,15.52051
11959,-7.853382,-38.519878,86.463814,-0.2773438,0.4946289,1.166992,15.97607,15.89258,15.52295
11961,15.879155,2.930652,79.510704,-0.296875,0.4672852,1.143066,15.97607,15.89258,15.52295
11963,28.616957,-12.39302,59.091908,-0.2695313,0.4594727,1.146973,15.97607,15.89258,15.52295
11966,14.978889,-2.470942,71.006065,-0.2734375,0.4985352,1.174805,15.97607,15.89258,15.52295
11968,18.445869,-35.953163,104.296738,-0.2890625,0.4907227,1.123535,15.98096,15.8999,15.51514
11970,24.019855,-65.681091,63.420845,-0.2851563,0.5224609,1.143066,15.98096,15.8999,15.51514
11972,6.97227,-24.134783,56.812511,-0.2851563,0.5263672,1.170898,15.98096,15.8999,15.51514
11974,7.489445,-27.640074,72.978989,-0.2495117,0.5185547,1.198242,15.98633,15.91699,15.50732
11976,6.76157,-70.29734,67.903023,-0.237793,0.5029297,1.214355,15.98633,15.91699,15.50732
11978,29.612995,-63.554928,51.9664,-0.3085938,0.5029297,1.226074,15.98633,15.91699,15.50732
11980,46.507343,-73.764328,90.160652,-0.3085938,0.5302734,1.285156,15.98633,15.91699,15.50732
11982,86.25312,-92.995529,64.014641,-0.3046875,0.5146484,1.33252,15.9917,15.92188,15.50732
11984,18.043623,-41.201523,38.94128,-0.3364258,0.5224609,1.340332,15.9917,15.92188,15.50732
11986,18.886425,-39.803238,68.822441,-0.3481445,0.5302734,1.340332,15.9917,15.92188,15.50732
11988,62.846207,-49.95517,45.147369,-0.3916016,0.5107422,1.316895,15.99951,15.93896,15.50439
11990,40.933357,-44.36203,48.346184,-0.4033203,0.4907227,1.344238,15.99951,15.93896,15.50439
11992,38.922127,-55.031136,76.943985,-0.4111328,0.5029297,1.312988,15.99951,15.93896,15.50439
11994,44.764275,-97.707565,69.799324,-0.4350586,0.4829102,1.352051,15.99951,15.92432,15.50439
11996,23.675074,-81.866714,33.041668,-0.4155273,0.5263672,1.312988,15.99951,15.92432,15.50439
11999,41.201523,-94.547058,84.816521,-0.3955078,0.5263672,1.308594,15.99951,15.92432,15.50439
12001,33.712078,-40.205482,63.842247,-0.4467773,0.5107422,1.344238,15.99951,15.92432,15.50439
12003,20.342175,-13.963696,52.655968,-0.4072266,0.5107422,1.289063,15.99951,15.94141,15.50732
12005,38.864662,-59.647392,81.656013,-0.4350586,0.5029297,1.308594,15.99951,15.94141,15.50732
12007,56.774204,-64.4935,63.210144,-0.4506836,0.4868164,1.296875,15.99951,15.94141,15.50732
12009,28.923429,-28.329638,42.044323,-0.4707031,0.4985352,1.324707,15.99951,15.94385,15.50195
12011,57.38715,-97.899109,79.050995,-0.4428711,0.5263672,1.320801,15.99951,15.94385,15.50195
12013,54.743816,-94.891838,79.434082,-0.4506836,0.5380859,1.340332,15.99951,15.94385,15.50195
